source_key,reference_id,scrape_status,scrape_acceptance_status,source_publication_type,lost_reasons,warning_reasons,listing_url,title,price,area_sqm,city,photo_count_remote,photo_count_local,next_scrape_action
suprimmo,SUPRIMMO:66142d4774ba,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-82286-prekrasen-partsel-v-regulatsiyata-na-selo-kranevo-podhodyasht-za-vila/,"Прекрасен парцел в регулацията на село Кранево, подходящ за вила",9500.0,,Кранево,22,22,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:67985,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-67985-partsel-v-regulatsiya-s-panorama-kam-pancharevskoto-ezero/,Парцел в регулация с панорама към Панчаревското езеро,696000.0,,Панчарево,31,31,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:6cd7bb372f3d,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-86404-apartamenti-v-kompleks-s-panorama-more-do-aheloy-i-ravda/,Апартаменти в комплекс с панорама море до Ахелой и Равда,236863.0,,Ахелой,55,55,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:7125262ded1e,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication"", ""thin_description""]",https://www.suprimmo.bg/imot-35207-investitsionen-proekt/,Инвестиционен проект,1650000.0,,Шкорпиловци,17,17,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:74a03d0791a6,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-116268-moderno-obzavedeni-apartamenti-i-kashti-v-nov-kompleks/,Модерно обзаведени апартаменти и къщи в нов комплекс,,,София,52,52,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:75d14383c801,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-137783-obzaveden-tristaen-apartament-v-kvartal-prolet-na-gorna-oryahovitsa/,"Обзаведен тристаен апартамент в квартал "" Пролет"" на  Горна Оряховица",95000.0,,Горна Оряховица,40,40,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:75e10eaa4697,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-139397-partsel-s-150-m-litse-na-okolovrasten-pat/,Парцел с 150 м лице на Околовръстен път,8000000.0,,София,7,7,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:76fa5f83803c,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-132467-dvuetajni-kashti-za-prodajba-v-arapya/,Двуетажни къщи за продажба в Арапя,880000.0,,Царево,34,34,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:786535ffc259,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-128305-imoti-za-investitsiya-s-gledka-kam-strandja-planina-i-moreto-v-s-fazanovo/,Имоти за инвестиция с гледка към Странджа планина и морето в с. Фазаново,,,Лозенец,25,25,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:7b6e20c0e9c4,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-135595-prostorno-dvorno-myasto-s-kashta-za-restavratsiya-v-s-armenite-na-9-km-ot-gabrovo/,"Просторно дворно място с къща за реставрация в с. Армените, на 9 км от Габрово",64500.0,,Габрово,97,97,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:7ce73d4711f8,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-135777-romantichno-studio-pod-naem-v-eliten-kompleks-v-chernomorets/,Романтично студио под наем в елитен комплекс в Черноморец,,,Черноморец,34,34,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:7d356195cce2,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-124816-moderna-dvuetajna-kashta-s-golyam-dvor-i-novostroyashta-se-sgrada/,Модерна двуетажна къща с голям двор и новострояща се сграда,90000.0,,Полски Тръмбеш,34,34,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:850c67bae9ca,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-135800-artistichno-studio-pod-naem-v-eliten-kompleks-v-chernomorets/,Артистично студио под наем в елитен комплекс в Черноморец,,,Черноморец,58,58,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:89106f8639ee,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-91540-novopostroena-skladova-baza-vav-veliko-tarnovo/,Новопостроена складова база във Велико Търново,,,Велико Търново,37,37,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
